,Id,Personal URL,Profile Cover Image Status,Profile Text Color R,Profile Text Color G,Profile Text Color B,Profile Page Color R,Profile Page Color G,Profile Page Color B,Profile Theme Color R,Profile Theme Color G,Profile Theme Color B,Is Profile View Size Customized?,Location Public Visibility,Profile Creation Month,Profile Creation Day,Profile Creation WeekDay,Profile Creation Hour,User Language,Num of Followers,Num of People Following,Num of Status Updates,Num of Direct Messages,Avg Daily Profile Visit Duration in seconds,Avg Daily Profile Clicks,Profile Image,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,-39600,-36000,-28800,-25200,-21600,-18000,-14400,-10800,-7200,0,3600,7200,10800,14400,16200,18000,19800,21600,25200,28800,32400,36000,37800,39600,46800,Not verified,Pending,Verified,business,celebrity,government,unknown,Num of Profile Likes
4334,TQ2KRKA1N2NJEP19,0,1,0.98,0.45,0.24,0.98,0.98,0.73,0.98,0.98,0.73,0,0,7,3,4,12,19,5.2547437917844615,2.1818435879447726,4.387211800313731,2.56702636615906,1.2787536009528289,0.9030899869919435,TQ2KRKA1N2NJEP19.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.6994908452722046
4336,9H1RNA9HMM1CKF3O,1,1,0.0,0.6,0.73,1.0,1.0,1.0,0.0,0.6,0.73,0,0,6,23,1,16,6,4.355374884431612,3.2195845262142546,3.4888326343824003,2.4756711883244296,1.146128035678238,0.47712125471966244,9H1RNA9HMM1CKF3O.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.99563519459755
4337,LHG7R5N47Q8NR8D5,1,0,0.67,0.72,0.76,0.15,0.14,0.16,0.05,0.05,0.05,0,1,3,2,3,10,16,3.789298611159441,3.4151403521958725,1.9084850188786497,1.4913616938342726,1.3979400086720377,0.0,LHG7R5N47Q8NR8D5.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.380211241711606
4338,L3RHF3FLJ0GND3EM,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.43,0.21,0.12,0,0,5,28,0,10,6,3.8754664158663856,1.2787536009528289,2.615950051656401,1.0791812460476249,1.4313637641589874,0.47712125471966244,L3RHF3FLJ0GND3EM.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.1760912590556813
4340,KLS0G216NE7RTBSH,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,10,31,4,11,6,1.9242792860618816,2.2430380486862944,2.0293837776852097,0.0,0.9030899869919435,0.3010299956639812,KLS0G216NE7RTBSH.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3010299956639812
4342,98CMER5RMJ47A17D,0,1,0.0,0.09,0.27,0.94,0.93,0.87,0.0,0.09,0.27,0,0,4,29,3,15,6,4.809364406539844,3.4148062795010126,4.0408791245157865,2.9014583213961123,1.3424226808222062,0.9542425094393249,98CMER5RMJ47A17D.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.8466463285771173
4343,TTLRSKA0IB6C2T1S,1,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,1,12,8,6,3,6,6.235384247302647,2.6085260335771943,3.0770043267933502,3.205745540942662,1.3010299956639813,0.3010299956639812,TTLRSKA0IB6C2T1S.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.6020599913279625
4347,49RKPCA0P8K46ELT,1,0,0.0,0.2,1.0,0.87,0.93,0.96,1.0,1.0,1.0,0,1,12,17,1,3,6,5.095416950783348,2.5998830720736876,3.1451964061141817,2.989894563718773,1.255272505103306,0.3010299956639812,49RKPCA0P8K46ELT.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.7075701760979363
4348,O3OFD144TEKJIK92,0,1,0.0,0.6,0.6,0.87,0.93,0.96,0.07,0.08,0.09,0,1,6,17,4,21,8,5.459669865081012,2.0718820073061255,4.094994900944612,2.2810333672477277,1.3617278360175928,0.3010299956639812,O3OFD144TEKJIK92.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0
4352,A8MM7ECOAOJR81J9,0,1,0.94,0.33,0.15,0.87,0.93,0.96,0.82,0.65,0.13,0,1,4,14,1,23,6,3.975431808509263,3.115943176939055,3.794906106516804,2.5415792439465807,1.3424226808222062,0.47712125471966244,A8MM7ECOAOJR81J9.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.6242820958356683
4354,DQMQH3CO8QQMITRO,1,1,0.38,0.62,0.79,0.16,0.18,0.21,0.0,0.0,0.0,0,0,9,14,1,10,6,5.037960073338272,2.9858753573083936,4.393733099829008,2.727541257028556,1.462397997898956,0.6020599913279624,DQMQH3CO8QQMITRO.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0791812460476247
4356,A6JOAG5IDHRCQ7LD,0,1,0.18,0.22,0.73,0.96,0.96,0.96,0.0,0.0,0.0,0,1,2,22,0,15,6,3.0655797147284485,2.5705429398818973,3.3298045221640695,1.7403626894942439,1.4471580313422192,0.3010299956639812,A6JOAG5IDHRCQ7LD.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.1981069988734014
4359,OLGBEJ4E80HOBBO5,1,1,0.2,0.2,0.2,0.87,0.93,0.96,0.93,0.83,0.58,0,0,4,24,1,23,6,4.16705135873788,3.162564406523019,3.7123129086813655,1.8808135922807914,1.462397997898956,0.7781512503836436,OLGBEJ4E80HOBBO5.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.404320467221731
4360,4C0OHIS5SNT212KQ,1,0,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,0,5,22,3,7,6,6.166073828501316,1.255272505103306,4.623166559760084,2.578639209968072,1.2304489213782739,0.6020599913279624,4C0OHIS5SNT212KQ.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3010299956639812
4361,GICQ5M26N7NNGP8O,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.16,0.31,0.79,0,0,11,19,4,0,6,3.092018470752797,3.1261314072619846,3.2412973871099933,0.8450980400142568,1.4471580313422192,0.6020599913279624,GICQ5M26N7NNGP8O.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.807535028068853
4362,L018DQ2ONHO42R51,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,0,1,21,3,15,8,5.393626087318763,2.4149733479708178,4.438890277816841,2.876217840591642,1.3617278360175928,0.47712125471966244,L018DQ2ONHO42R51.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6020599913279624
4363,3E7LNE0HLLG157IL,0,0,0.89,0.05,0.28,0.87,0.93,0.96,0.26,0.38,0.64,0,1,3,15,3,12,8,4.141198844904737,2.3180633349627615,3.243286146083446,1.0791812460476249,1.2304489213782739,0.6989700043360189,3E7LNE0HLLG157IL.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.3153404766272883
4364,BGIL5HQJTO8QR8HH,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,12,16,3,13,6,5.371363451517044,1.7075701760979363,4.4837726704803105,2.603144372620182,1.255272505103306,0.47712125471966244,BGIL5HQJTO8QR8HH.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.9242792860618816
4365,ONHJ15HT58DD9LS3,0,1,0.36,0.0,0.7,0.87,0.93,0.96,0.75,0.87,0.93,0,1,4,17,3,13,6,3.846522668416287,2.920123326290724,3.527372082827612,1.6989700043360187,0.9542425094393249,0.47712125471966244,ONHJ15HT58DD9LS3.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.2229764498933915
4368,EO16OH0BQ6H4NKFI,0,0,0.19,0.27,0.38,0.14,0.12,0.16,0.76,0.76,0.76,0,1,12,15,1,9,13,6.247283491081865,2.204119982655925,4.192316504702737,3.0453229787866576,1.380211241711606,0.9030899869919435,EO16OH0BQ6H4NKFI.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.1055101847699738
4369,0QTTO90RL38N8AI7,1,1,0.26,0.75,0.91,0.9,0.96,0.98,0.16,0.2,0.54,0,1,5,14,3,9,10,5.289635768212844,3.205475036740891,4.04083959468534,2.597695185925512,1.3979400086720377,0.7781512503836436,0QTTO90RL38N8AI7.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.7117228918272347
4372,1KMB47M11CF3TFCQ,0,1,0.87,0.18,0.27,0.94,0.94,0.94,0.07,0.08,0.09,0,1,9,17,1,17,6,4.671182102626639,1.3222192947339193,2.637489729512511,2.173186268412274,1.414973347970818,0.3010299956639812,1KMB47M11CF3TFCQ.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.8543060418010806
4373,KE6E6IIBSRT72JIJ,1,1,0.97,0.58,0.09,0.87,0.93,0.94,0.33,0.4,0.42,0,1,6,19,3,18,8,3.061829307294699,2.2833012287035497,3.5872618496925344,1.2041199826559248,1.4771212547196624,0.47712125471966244,KE6E6IIBSRT72JIJ.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.59659709562646
4375,LTFRIAQ27ARL9894,1,1,0.82,0.0,0.0,1.0,1.0,1.0,0.82,0.0,0.0,0,1,10,10,6,22,8,5.060920595168629,2.2227164711475833,4.225464359207212,2.450249108319361,1.3222192947339193,0.6020599913279624,LTFRIAQ27ARL9894.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.8627275283179747
4377,BK59JKN2CHR5NTEO,0,1,0.0,0.52,0.71,0.17,0.44,0.57,0.01,0.14,0.19,0,0,12,12,4,8,6,4.249222823996674,2.859738566197147,3.9614210940664485,2.8195439355418688,1.1139433523068367,0.6020599913279624,BK59JKN2CHR5NTEO.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.967547976218862
4381,7GBQB41EGMLCMKHG,0,1,0.11,0.58,0.88,0.82,0.86,0.98,0.69,0.76,0.96,0,1,5,25,1,20,6,3.9297253783780044,3.2095150145426308,4.092158996391268,2.4871383754771865,1.5563025007672873,0.47712125471966244,7GBQB41EGMLCMKHG.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.3044905277734875
4382,E3K89H6J7QHGTAMC,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,1,8,21,6,16,6,3.586699801624049,2.3729120029701067,4.27408854142271,1.7403626894942439,1.3979400086720377,0.3010299956639812,E3K89H6J7QHGTAMC.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.4653828514484184
4384,97KDB2LTP193O3G0,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,7,9,3,11,13,5.6175098660674045,2.7649229846498886,3.499549625905149,3.27600198996205,1.4913616938342726,0.3010299956639812,97KDB2LTP193O3G0.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0989896394011773
4386,2NA4J5KFKSNO7HHN,0,1,0.22,0.22,0.22,0.8,0.8,0.8,0.8,0.8,0.8,0,1,4,20,3,9,6,3.5268559871258747,2.2278867046136734,3.1075491297446862,1.5314789170422551,1.5797835966168101,0.3010299956639812,2NA4J5KFKSNO7HHN.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.2697463731307668
4390,GE9M38P74J48N4A2,0,1,0.71,0.04,0.26,0.9,0.31,0.49,1.0,0.4,0.6,0,1,6,29,3,7,14,5.7935864558087244,1.9867717342662448,3.8298824464434933,3.3666097103924297,1.3222192947339193,0.47712125471966244,GE9M38P74J48N4A2.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.9684829485539352
4392,2QO34KKHI5I7HRG2,0,0,0.23,0.58,0.85,0.0,0.0,0.0,1.0,1.0,1.0,0,0,3,12,4,10,24,5.429653785699115,2.5998830720736876,3.9396689835223264,2.74350976472843,1.591064607026499,0.3010299956639812,2QO34KKHI5I7HRG2.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.454387467146955
4394,6P1L9CBJN0QL489R,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,3,16,4,13,13,5.801503867494675,2.561101383649056,2.9786369483844743,3.0064660422492318,1.462397997898956,0.47712125471966244,6P1L9CBJN0QL489R.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.761927838420529
4395,PM5JLI7DBS4SJMQA,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,7,5,0,5,8,5.243325828517802,3.125806458139527,4.184237029016371,2.5440680443502757,1.4313637641589874,0.6989700043360189,PM5JLI7DBS4SJMQA.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.620760489994206
4398,N6GJ6M7Q7M7JJ2HD,1,1,0.0,0.6,0.6,0.87,0.93,0.96,0.66,0.47,0.74,0,0,2,19,1,21,6,3.6947806360120614,2.944975908412048,3.3271545124094315,1.5797835966168101,1.4313637641589874,0.9030899869919435,N6GJ6M7Q7M7JJ2HD.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.507855871695831
4401,M4LC05D6P75EODDS,1,0,0.99,0.02,0.02,0.87,0.93,0.96,0.98,0.04,0.12,0,0,4,16,5,22,6,4.242392331375743,2.8382192219076257,3.38147609027503,2.2600713879850747,1.5563025007672873,0.0,M4LC05D6P75EODDS.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.965201701025912
4402,047KCDEN43M332K3,0,1,0.0,0.52,0.71,0.75,0.87,0.93,0.01,0.14,0.19,0,1,9,11,4,15,8,5.0489542637998355,2.450249108319361,4.443857290202318,2.629409599102719,1.4471580313422192,0.6020599913279624,047KCDEN43M332K3.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.7991336933020627
4403,RLNPIH1AAJRE3P9B,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,12,4,1,9,6,4.205583258640754,2.1072099696478683,1.8573324964312685,0.3010299956639812,1.462397997898956,0.3010299956639812,RLNPIH1AAJRE3P9B.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.5563025007672873
4404,ACS3HMR4QT7EGCT8,1,0,0.29,0.57,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,8,1,5,6,6.343563769729511,1.380211241711606,3.579440597139797,2.3783979009481375,1.041392685158225,0.7781512503836436,ACS3HMR4QT7EGCT8.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.5428254269591797
4405,D7196AA5EPFHB4RL,1,1,0.05,0.94,0.9,0.12,0.09,0.04,0.28,0.73,0.94,0,0,10,18,6,11,6,5.267033201585767,1.8325089127062364,4.186362940394731,2.3961993470957363,1.4471580313422192,0.3010299956639812,D7196AA5EPFHB4RL.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.146128035678238
4407,F2CHJTA2H445AMM5,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,12,20,1,21,8,5.525726179405224,2.075546961392531,4.1953183601130135,2.974971994298069,1.414973347970818,0.3010299956639812,F2CHJTA2H445AMM5.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.2278867046136734
4408,7L3BEFKFNBDO8L4R,0,0,0.38,0.13,0.51,0.97,0.95,0.98,1.0,1.0,1.0,0,1,11,5,3,5,8,5.637118319007315,2.4756711883244296,4.343999069057161,2.859738566197147,1.2304489213782739,0.3010299956639812,7L3BEFKFNBDO8L4R.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.062581984228163
4409,0CM750R57C9P6OR8,1,1,0.94,0.51,0.04,0.87,0.93,0.96,1.0,1.0,1.0,0,1,3,31,0,13,6,3.4073909044707316,2.821513528404773,2.8382192219076257,1.7558748556724915,1.4913616938342726,0.3010299956639812,0CM750R57C9P6OR8.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.611723308007342
4411,35G3PT4TFE8SC1EI,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,9,18,4,6,6,3.04883008652835,2.682145076373832,2.3560258571931225,1.3010299956639813,1.2304489213782739,0.47712125471966244,35G3PT4TFE8SC1EI.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.7708520116421442
4412,546I1ENF9Q41LRGR,1,1,0.92,0.78,0.07,0.47,0.47,0.47,1.0,0.8,0.2,0,1,5,11,0,15,6,3.5258219521566625,2.311753861055754,2.940516484932567,1.8750612633917,1.4471580313422192,0.6989700043360189,546I1ENF9Q41LRGR.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.3404441148401185
4413,AFS96MO3HEKH88OS,0,0,0.96,0.04,0.04,0.89,0.89,0.87,0.93,0.93,0.91,0,1,2,21,5,7,6,5.230372274412419,2.546542663478131,3.877601679729272,2.9903388547876015,1.4771212547196624,0.8450980400142568,AFS96MO3HEKH88OS.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.6173149332982937
4416,Q2NN27H13R4Q1LGS,0,1,0.62,0.35,0.18,0.92,0.87,0.67,0.55,0.33,0.17,0,0,7,14,1,15,6,3.3961993470957363,3.116939646550756,3.819872821950546,1.3979400086720377,1.1760912590556813,0.6989700043360189,Q2NN27H13R4Q1LGS.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.1277525158329733
4418,MMIK3R0B7IGR7CJ4,1,1,0.08,0.28,0.67,0.9,0.96,0.98,0.85,0.88,0.92,0,0,8,1,0,20,6,4.254548077108974,2.303196057420489,3.787460474518415,2.376576957056512,1.5563025007672873,0.47712125471966244,MMIK3R0B7IGR7CJ4.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.100370545117563
4420,KBSLMBB0IOF05L98,1,0,0.0,0.63,0.68,0.62,0.6,0.66,0.0,0.63,0.68,0,1,10,21,1,14,6,4.215901813204032,2.161368002234975,3.5146805441249818,2.482873583608754,1.4913616938342726,0.3010299956639812,KBSLMBB0IOF05L98.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0051805125037805
4422,KFII5I3KMJMS9BDM,0,1,0.6,0.0,0.0,0.95,0.95,0.95,0.92,0.92,0.92,0,1,12,30,3,8,6,5.378359739505372,2.6384892569546374,4.134495855834674,2.760422483423212,1.0791812460476249,0.47712125471966244,KFII5I3KMJMS9BDM.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.910624404889201
4423,9D9KE1BP7P7AG594,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,5,9,0,22,8,3.244277120801843,1.462397997898956,2.857935264719429,1.4771212547196624,1.255272505103306,0.47712125471966244,9D9KE1BP7P7AG594.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.8808135922807914
4424,K4RLJH9AFDNBOQ6C,0,0,0.96,0.49,0.19,0.94,0.94,0.94,0.0,0.0,0.0,0,1,3,4,3,3,6,4.663616130770877,2.8639173769578603,4.501415319896368,2.5390760987927767,1.6127838567197355,0.3010299956639812,K4RLJH9AFDNBOQ6C.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3.518908573691414
4425,54SDGGRQQLARREP7,0,1,0.71,0.71,0.71,0.38,0.0,0.0,0.3,0.0,0.0,0,0,10,5,3,1,6,4.59223229022401,2.5575072019056577,3.6774244377012475,1.9493900066449128,1.3424226808222062,0.47712125471966244,54SDGGRQQLARREP7.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.197831693328903
4426,D4EOT314FL10G28B,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,5,19,3,15,24,2.6884198220027105,1.919078092376074,3.068556895072363,0.9542425094393249,1.3424226808222062,0.3010299956639812,D4EOT314FL10G28B.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.7781512503836436
4428,S1IBNBO75T6IG0S8,1,1,0.88,0.07,0.62,0.87,0.93,0.96,0.75,0.87,0.93,0,0,9,30,3,23,6,3.5440680443502757,2.0644579892269186,3.5383223332314397,1.3222192947339193,0.9542425094393249,0.47712125471966244,S1IBNBO75T6IG0S8.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.2068258760318495
4429,0DCL79AJM1TS1LHK,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,1,10,7,3,16,6,4.881293336898102,2.7902851640332416,3.5703093854358796,2.7867514221455614,1.3222192947339193,0.6989700043360189,0DCL79AJM1TS1LHK.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.250420002308894
4432,CBGB2QAQ0GITFNMR,0,0,0.0,0.6,0.6,0.94,0.94,0.94,0.67,0.72,0.76,0,1,2,13,6,18,6,5.954005995831296,2.7781512503836434,4.208199417133797,3.139249217571607,1.3979400086720377,0.9030899869919435,CBGB2QAQ0GITFNMR.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.902764143924086
